"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",776.3732275172463,311.55
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",776.171717197272,299.83
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",776.521095570253,303.14
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",772.8304817919395,315.33
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",773.091147318615,299.96
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",778.4688447540777,300.64
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",772.4614552797608,309.56
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",774.4352162386328,306.05
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",776.866352041619,309.62
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",771.970834024288,306.8
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",770.0428618332296,305.7
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",772.6914568983304,308.37
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",776.7395567600438,301.6
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",775.0906620078124,309.85
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",775.5481700338186,300.25
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",774.7772783614827,313.77
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",771.9484851744987,311.14
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",772.312365416831,313.54
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",776.3601591400933,319.48
"['f20', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",775.3335391594386,324.33
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",772.7386085016702,322.55
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",770.9006602482524,319.88
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",773.890293403203,319.72
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",774.9322986868779,320.04
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",774.7866252266178,307.14
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",775.1423304083594,312.46
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",778.7264541615143,314.08
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",773.6187394965449,313.36
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",777.2598239826807,318.76
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",767.9045487399097,307.54
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",770.6310735081759,315.75
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",771.8310034653999,309.23
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",772.0961968310302,321.03
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",776.1595512610859,318.65
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",779.3815804003191,309.41
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",774.2121772956979,309.14
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",769.7390703172922,315.8
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",771.0890823349638,315.93
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",774.5966196130455,314.92
"['f20', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",773.2627549864108,317.74
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",776.4974990269127,321.34
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",774.0395810404078,303.36
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",777.0811240326343,302.67
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",775.8216792329426,319.1
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",776.6970395466368,309.15
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",773.420365869468,311.77
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",774.7479008318094,317.09
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",776.5109136388421,307.86
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",771.7877337172937,310.22
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",773.8706994161922,307.65
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",779.4429289693984,320.57
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",775.821534419551,313.07
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",776.4498987814985,303.26
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",781.004515399582,309.49
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",774.3353832033323,315.64
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",774.5970595878874,318.83
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",778.7225514458482,309.4
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",772.5488339429462,304.83
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",777.1299685118372,306.17
"['f20', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",776.2365304757003,310.31
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",777.4076887877031,321.39
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",777.011280914872,312.27
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",779.1095582386125,310.8
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",772.2500363095369,328.43
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",780.5362711218891,311.15
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",768.3660422380599,304.0
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",776.4003754613664,340.94
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",770.3491924586647,305.06
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",771.116253456714,326.47
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",774.8561795888269,306.54
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",775.0541531034171,317.36
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",778.2970625381064,309.09
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",774.007030848666,309.38
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",778.3486868586675,329.72
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",776.4310949987956,309.78
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",772.7721443659567,315.64
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",778.4188153464254,306.8
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",773.0892763583622,309.91
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",771.85572597116,319.89
"['f20', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",775.3516980335501,312.74
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",771.5004948113474,378.1
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",777.7014463090036,372.93
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",777.3633515667425,390.22
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",776.7807785015895,383.11
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",775.5797726065229,396.46
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",775.3399391018096,370.93
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",775.9096801241553,372.16
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",775.2878260252244,377.77
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",774.9050642550269,364.96
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",777.7392120704412,371.04
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",773.4213609674277,382.36
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",770.5793670448502,373.19
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",775.4075269050337,373.51
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",774.5653619968192,375.84
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",773.0098826196833,383.5
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",775.0867652786129,380.01
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",774.2682668482481,373.07
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",779.4090183230508,371.85
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",772.2246761022916,382.64
"['f20', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",773.3092646319777,384.42
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",770.6182869624807,400.02
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",772.5033992420616,380.89
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",769.318093399917,381.89
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",774.1574619944953,385.22
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",776.1925331685754,376.21
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",771.1207841410842,371.68
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",771.3752451223356,377.09
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",777.2065554262379,377.27
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",777.1701025217614,386.63
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",768.8912830495027,375.45
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",772.724996899064,375.56
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",776.4277030845006,373.91
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",776.1662561534283,375.88
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",771.7654796154486,373.47
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",773.1955055282946,383.93
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",773.9058901229711,370.24
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",775.7113152914116,388.59
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",773.2393331959721,370.21
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",769.275031406031,393.46
"['f20', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",771.6041677827372,375.12
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",770.920337136188,375.55
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",778.9916238452248,381.96
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",769.957574812353,377.72
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",775.6957372565497,381.99
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",772.828530547866,371.16
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",774.5043402964038,386.51
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",773.3163405060017,375.8
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",775.0202875069605,373.22
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",775.3635140575225,379.11
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",777.0731772123829,367.29
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",776.1932798476566,379.23
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",774.1004527300597,393.86
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",775.4266665718666,375.7
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",781.9575570514537,370.86
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",780.4973554106414,374.39
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",775.3182219633612,383.07
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",772.1159701018222,366.87
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",777.0513894304606,385.01
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",773.2883660379239,379.81
"['f20', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",773.701015298171,384.16
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",776.7677733440352,375.65
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",776.64457505966,377.23
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",774.7644474019605,384.92
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",773.9885149858109,374.8
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",774.1378308107941,396.13
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",770.5147456037193,376.74
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",770.8310895042744,378.56
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",773.3072891840771,375.79
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",772.4445468942555,371.66
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",776.5297439554151,371.59
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",776.8784876505317,383.48
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",775.1490538784207,387.41
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",776.2395742090241,388.11
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",770.8481930722006,377.6
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",773.5773193340668,389.2
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",773.6948076327166,375.76
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",776.5628649957612,371.5
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",772.3112956228604,390.28
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",775.8323730739891,381.37
"['f20', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",772.6271684031459,372.78
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.9653869036059,377.02
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",774.36508518975,386.24
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",774.1787044908676,385.92
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.2547944339477,399.44
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",778.5318061888667,377.91
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",775.5420144431715,383.99
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",773.7077949893938,373.75
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",770.1711943663529,369.73
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",778.0617843974787,366.49
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.7926183540948,362.84
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",769.6857406669734,374.29
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",773.9945944473681,369.54
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.9696158273441,374.06
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.6386876029278,379.7
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.6306668249199,375.1
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",777.3922970783617,378.31
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",778.0727101950853,381.21
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",769.8033587678703,367.78
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",771.089121580871,375.59
"['f20', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",770.9474554887452,384.72
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",775.633609050791,382.02
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",776.169752370107,376.58
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",771.8516070564791,396.24
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",773.2197535962374,377.37
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",771.4109340590022,391.65
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",771.5791832612573,379.25
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",774.1252456940255,372.77
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",773.7311960000341,386.63
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",770.7257033285733,377.69
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",769.7445302141324,378.28
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",773.1962728826695,366.45
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",771.7527906734133,384.64
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",772.8477271672317,373.62
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",770.5718758312693,368.32
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",770.4623935741412,367.49
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",771.5858170995818,366.3
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",774.2320527830184,383.46
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",776.8435595819305,399.91
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",770.4539710220854,383.25
"['f20', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",771.0277632346539,376.01
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",776.2636673537621,378.46
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",776.3463810340508,366.91
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",771.4413043689112,371.88
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",771.4321028582635,370.09
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",774.4487078105343,367.08
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",771.6081232621544,374.28
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",772.4800213516758,370.92
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",775.3541504667758,373.18
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",771.8719104316016,374.96
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",771.0849408904548,366.44
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",774.9957924630371,383.28
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",775.4307230377135,371.33
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",769.4161816168187,360.76
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",775.693054305487,382.17
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",780.4290611771916,367.85
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",770.7045453039369,377.38
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",771.5122828817123,367.36
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",777.321943458856,380.8
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",780.0867710586383,381.36
"['f20', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",773.2523372554728,370.05
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.799949738916,371.27
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",772.6899185159072,385.56
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",772.013028910682,362.48
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.7286173123224,379.0
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",776.9519914518203,388.49
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",772.563487610372,382.6
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.5243094305137,371.3
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",778.4528188369758,367.25
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.2768406627329,388.82
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.5055041380728,370.71
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",772.4707741308624,375.11
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.9614199811521,371.77
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",775.3480978230235,377.79
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",774.1160311103048,382.98
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",776.8557814552521,382.13
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",769.4767884474846,387.69
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",774.8485116035029,421.42
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.0013674238675,425.84
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",779.7401431694993,421.05
"['f20', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",771.1427733215484,423.81
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",776.4214512174524,363.07
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",771.3730899631627,349.44
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",770.2929134197041,346.59
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",771.8664732215436,353.47
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",772.035055955358,358.46
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",775.8519884793286,357.95
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",772.4278487296255,360.21
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",771.1045852960976,366.54
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",769.9588528987182,351.93
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",770.3866649963828,342.32
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",768.0661053871764,358.49
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",775.7128091533519,356.26
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",777.2361899321281,363.23
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",773.1094017896938,366.41
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",772.8720223546441,358.55
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",772.5326384510032,362.34
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",774.2163186624884,355.94
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",769.007444167943,363.38
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",771.2432479069929,362.37
"['f20', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",776.4934908931675,363.04
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",776.6236058811701,356.9
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",772.9599024102387,355.39
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",773.1958222263428,359.82
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",774.4752414242485,368.6
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",771.2373333277577,363.68
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",773.9297908162903,348.59
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",774.9285109823594,354.92
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",771.6655999782638,346.38
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",774.0843105803319,354.71
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",771.6458111249127,356.41
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",771.1187182741438,358.67
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",770.1750433953861,366.6
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",774.9399953846911,359.46
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",773.2826578741328,358.73
"['f20', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",775.4244102149669,344.59
